	index_livre	book_id	index_user	user_id	rating
20456	942	425	50	21217	3
20457	942	425	51	48687	5
20458	942	425	52	44397	5
20459	942	425	53	21228	2
20460	942	425	58	5885	3
20461	942	425	65	10610	3
20462	942	425	70	26718	3
20463	942	425	73	39618	3
20464	942	425	78	36099	5
20465	942	425	83	1185	3
20466	942	425	86	16377	5
20467	942	425	90	10335	3
20468	942	425	91	40490	5
20469	942	425	94	5272	1
20470	942	425	107	11854	4
20471	942	425	114	12466	2
20472	942	425	115	43985	3
20473	942	425	118	1952	5
20474	942	425	123	9125	1
20475	942	425	127	951	1
20476	942	425	133	33872	4
20477	942	425	135	5645	4
20478	942	425	142	11408	2
20479	942	425	144	40251	3
20480	942	425	145	35982	3
20481	942	425	178	13776	3
20482	942	425	179	8710	3
20483	942	425	182	11527	5
20484	942	425	184	15318	3
20485	942	425	185	17883	5
20486	942	425	193	1456	5
20487	942	425	197	13282	4
20488	942	425	219	32033	3
20489	942	425	220	15494	3
20490	942	425	226	8579	3
20491	942	425	227	26496	4
20492	942	425	250	28831	3
20493	942	425	251	16576	4
20494	942	425	253	23497	4
20495	942	425	260	41577	4
20496	942	425	261	12474	3
20497	942	425	273	26053	4
20498	942	425	274	8612	4
20499	942	425	278	11911	5
20500	942	425	288	11445	4
20501	942	425	295	3918	1
20502	942	425	312	41300	5
20503	942	425	314	9971	3
20504	942	425	324	12442	1
20505	942	425	325	14575	5
20506	942	425	327	18550	4
20507	942	425	339	1794	5
20508	942	425	340	52583	5
20509	942	425	346	35259	4
20510	942	425	347	15889	3
20511	942	425	351	45811	3
20512	942	425	362	30236	4
20513	942	425	370	34688	3
20514	942	425	377	9195	5
20515	942	425	395	51452	4
20516	942	425	401	9526	4
20517	942	425	405	53281	3
20518	942	425	406	34167	4
20519	942	425	410	41228	3
20520	942	425	415	14987	3
20521	942	425	418	30833	3
20522	942	425	425	17665	4
20523	942	425	441	12840	3
20524	942	425	450	15547	4
20525	942	425	451	14177	4
20526	942	425	456	5629	3
20527	942	425	461	15194	1
20528	942	425	474	34703	3
20529	942	425	475	8302	4
20530	942	425	499	41534	5
20531	942	425	500	7523	5
20532	942	425	508	36126	2
20533	942	425	515	27027	4
20534	942	425	516	13195	3
20535	942	425	517	10228	4
20536	942	425	518	46422	4
20537	942	425	519	9384	3
20538	942	425	523	9399	2
20539	942	425	526	11837	3
20540	942	425	531	19984	5
20541	942	425	537	32834	5
20542	942	425	541	11214	4
20543	942	425	557	7065	4
20544	942	425	568	26097	3
20545	942	425	580	10317	4
20546	942	425	583	29031	4
20547	943	3258	55	30681	4
20548	943	3258	224	9244	3
20549	943	3258	370	34688	3
20550	944	721	33	48440	4
20551	944	721	126	49288	5
20552	944	721	128	6252	4
20553	944	721	147	49297	5
20554	944	721	148	49289	5
20555	944	721	150	49295	5
20556	944	721	282	3662	5
20557	944	721	316	42508	5
20558	944	721	399	15501	5
20559	944	721	542	37782	2
20560	945	198	0	52036	3
20561	945	198	4	38798	4
20562	945	198	6	39703	5
20563	945	198	7	53292	5
20564	945	198	8	6342	5
20565	945	198	10	24499	3
20566	945	198	11	19729	4
20567	945	198	12	6630	4
20568	945	198	14	33065	5
20569	945	198	15	24143	4
20570	945	198	17	37834	4
20571	945	198	19	9731	4
20572	945	198	20	7563	4
20573	945	198	22	15604	4
20574	945	198	23	28767	5
20575	945	198	24	11692	3
20576	945	198	31	32305	2
20577	945	198	32	23612	3
20578	945	198	34	25840	5
20579	945	198	35	13794	3
20580	945	198	41	18313	5
20581	945	198	42	46139	5
20582	945	198	49	10509	4
20583	945	198	51	48687	5
20584	945	198	52	44397	5
20585	945	198	54	9246	4
20586	945	198	55	30681	4
20587	945	198	57	13991	4
20588	945	198	61	11285	3
20589	945	198	65	10610	5
20590	945	198	66	9011	2
20591	945	198	69	21733	3
20592	945	198	72	14248	4
20593	945	198	76	11999	3
20594	945	198	78	36099	5
20595	945	198	81	10140	2
20596	945	198	82	47800	4
20597	945	198	83	1185	4
20598	945	198	88	16569	3
20599	945	198	89	42404	5
20600	945	198	90	10335	5
20601	945	198	91	40490	5
20602	945	198	92	11272	3
20603	945	198	99	8440	4
20604	945	198	102	48559	5
20605	945	198	104	30283	5
20606	945	198	105	9668	3
20607	945	198	107	11854	3
20608	945	198	108	10751	5
20609	945	198	109	2900	5
20610	945	198	110	34531	5
20611	945	198	112	18100	4
20612	945	198	113	30794	3
20613	945	198	118	1952	5
20614	945	198	121	4536	3
20615	945	198	125	5461	5
20616	945	198	129	14603	5
20617	945	198	132	10944	5
20618	945	198	133	33872	5
20619	945	198	135	5645	5
20620	945	198	137	32576	5
20621	945	198	138	15935	4
20622	945	198	140	36308	4
20623	945	198	145	35982	5
20624	945	198	146	37690	4
20625	945	198	149	51838	4
20626	945	198	159	51166	3
20627	945	198	160	12361	5
20628	945	198	163	17434	5
20629	945	198	167	8909	5
20630	945	198	168	23576	4
20631	945	198	170	10907	5
20632	945	198	171	8669	4
20633	945	198	172	28824	4
20634	945	198	173	13925	1
20635	945	198	174	30313	4
20636	945	198	181	27612	5
20637	945	198	182	11527	4
20638	945	198	183	6634	4
20639	945	198	185	17883	4
20640	945	198	191	19541	4
20641	945	198	192	26244	5
20642	945	198	195	13034	4
20643	945	198	201	13112	4
20644	945	198	204	14546	5
20645	945	198	209	22164	4
20646	945	198	210	31198	5
20647	945	198	216	17804	3
20648	945	198	220	15494	5
20649	945	198	223	1169	4
20650	945	198	224	9244	4
20651	945	198	226	8579	3
20652	945	198	228	31760	5
20653	945	198	230	11569	5
20654	945	198	234	33357	5
20655	945	198	237	1296	5
20656	945	198	239	26320	5
20657	945	198	242	20076	3
20658	945	198	246	13189	4
20659	945	198	249	2066	3
20660	945	198	250	28831	3
20661	945	198	254	13000	5
20662	945	198	256	11945	5
20663	945	198	261	12474	3
20664	945	198	263	17832	5
20665	945	198	264	21487	5
20666	945	198	268	51762	4
20667	945	198	274	8612	4
20668	945	198	276	41282	5
20669	945	198	277	47478	4
20670	945	198	278	11911	5
20671	945	198	282	3662	4
20672	945	198	283	26282	5
20673	945	198	285	3688	4
20674	945	198	298	8526	4
20675	945	198	303	39452	5
20676	945	198	304	29819	5
20677	945	198	305	6025	4
20678	945	198	307	3005	5
20679	945	198	311	38080	4
20680	945	198	312	41300	3
20681	945	198	320	14411	3
20682	945	198	321	20059	4
20683	945	198	322	22243	5
20684	945	198	324	12442	3
20685	945	198	325	14575	5
20686	945	198	328	20332	3
20687	945	198	335	33716	4
20688	945	198	339	1794	5
20689	945	198	350	41402	3
20690	945	198	351	45811	5
20691	945	198	354	23004	4
20692	945	198	355	27934	3
20693	945	198	361	2421	4
20694	945	198	363	4897	3
20695	945	198	365	21728	5
20696	945	198	366	21781	4
20697	945	198	370	34688	3
20698	945	198	373	24011	4
20699	945	198	374	18767	5
20700	945	198	378	22313	5
20701	945	198	379	39379	4
20702	945	198	380	43039	4
20703	945	198	381	18857	5
20704	945	198	383	26800	2
20705	945	198	386	26750	5
20706	945	198	388	19510	2
20707	945	198	390	5487	3
20708	945	198	392	25327	5
20709	945	198	398	9919	4
20710	945	198	401	9526	3
20711	945	198	405	53281	3
20712	945	198	406	34167	4
20713	945	198	411	41230	4
20714	945	198	415	14987	4
20715	945	198	426	43949	5
20716	945	198	430	14234	3
20717	945	198	432	10087	4
20718	945	198	437	49514	4
20719	945	198	438	12623	4
20720	945	198	441	12840	4
20721	945	198	451	14177	4
20722	945	198	452	28540	5
20723	945	198	456	5629	4
20724	945	198	459	8313	3
20725	945	198	462	39933	3
20726	945	198	466	8258	5
20727	945	198	469	17747	2
20728	945	198	471	17678	4
20729	945	198	476	8188	5
20730	945	198	484	35866	4
20731	945	198	487	4061	4
20732	945	198	488	21028	4
20733	945	198	490	16129	5
20734	945	198	492	46823	5
20735	945	198	499	41534	3
20736	945	198	501	25278	5
20737	945	198	502	27499	4
20738	945	198	503	27125	5
20739	945	198	505	13739	5
20740	945	198	506	6567	5
20741	945	198	508	36126	4
20742	945	198	510	23776	2
20743	945	198	513	20949	5
20744	945	198	514	13197	3
20745	945	198	515	27027	3
20746	945	198	517	10228	4
20747	945	198	520	13378	4
20748	945	198	522	3222	4
20749	945	198	525	37855	4
20750	945	198	527	30160	2
20751	945	198	529	9561	4
20752	945	198	531	19984	5
20753	945	198	533	40354	4
20754	945	198	534	12145	5
20755	945	198	540	52136	5
20756	945	198	545	18957	5
20757	945	198	547	43418	5
20758	945	198	552	46479	5
20759	945	198	553	13603	5
20760	945	198	555	22319	5
20761	945	198	556	43397	5
20762	945	198	557	7065	4
20763	945	198	559	27160	5
20764	945	198	561	43384	5
20765	945	198	562	2665	4
20766	945	198	567	7225	4
20767	945	198	568	26097	3
20768	945	198	569	36490	5
20769	945	198	573	5574	5
20770	945	198	577	53245	5
20771	945	198	579	26482	3
20772	945	198	585	49202	5
20773	945	198	586	21237	3
20774	945	198	588	11263	4
20775	945	198	590	15838	5
20776	945	198	592	28739	5
20777	945	198	607	30411	4
20778	946	1314	0	52036	3
20779	946	1314	2	45554	4
20780	946	1314	22	15604	3
20781	946	1314	33	48440	4
20782	946	1314	63	36695	4
20783	946	1314	78	36099	4
20784	946	1314	86	16377	5
20785	946	1314	113	30794	3
20786	946	1314	160	12361	4
20787	946	1314	195	13034	3
20788	946	1314	196	3827	3
20789	946	1314	199	9382	3
20790	946	1314	264	21487	4
20791	946	1314	276	41282	5
20792	946	1314	290	3050	3
20793	946	1314	293	45493	3
20794	946	1314	306	40468	4
20795	946	1314	356	32338	3
20796	946	1314	401	9526	4
20797	946	1314	411	41230	4
20798	946	1314	436	48822	4
20799	946	1314	466	8258	5
20800	946	1314	496	7999	3
20801	946	1314	499	41534	4
20802	946	1314	544	38156	5
20803	946	1314	582	42810	3
20804	947	300	0	52036	4
20805	947	300	2	45554	5
20806	947	300	11	19729	5
20807	947	300	15	24143	4
20808	947	300	23	28767	4
20809	947	300	24	11692	3
20810	947	300	27	8484	5
20811	947	300	42	46139	5
20812	947	300	44	17643	5
20813	947	300	46	7001	3
20814	947	300	51	48687	5
20815	947	300	53	21228	4
20816	947	300	57	13991	5
20817	947	300	59	32748	5
20818	947	300	63	36695	4
20819	947	300	67	18031	3
20820	947	300	81	10140	3
20821	947	300	88	16569	3
20822	947	300	98	10111	4
20823	947	300	102	48559	5
20824	947	300	107	11854	3
20825	947	300	119	15020	3
20826	947	300	133	33872	5
20827	947	300	159	51166	5
20828	947	300	160	12361	5
20829	947	300	161	51480	3
20830	947	300	163	17434	5
20831	947	300	178	13776	4
20832	947	300	190	14222	4
20833	947	300	217	47730	5
20834	947	300	218	8370	2
20835	947	300	227	26496	4
20836	947	300	230	11569	4
20837	947	300	231	18316	4
20838	947	300	250	28831	4
20839	947	300	261	12474	3
20840	947	300	264	21487	4
20841	947	300	272	9804	2
20842	947	300	274	8612	4
20843	947	300	275	29644	5
20844	947	300	276	41282	5
20845	947	300	278	11911	5
20846	947	300	289	12002	4
20847	947	300	294	7955	5
20848	947	300	299	29123	3
20849	947	300	300	11836	4
20850	947	300	303	39452	5
20851	947	300	336	15608	4
20852	947	300	348	3246	4
20853	947	300	361	2421	2
20854	947	300	378	22313	5
20855	947	300	385	40819	5
20856	947	300	386	26750	4
20857	947	300	395	51452	3
20858	947	300	406	34167	5
20859	947	300	419	44617	5
20860	947	300	432	10087	4
20861	947	300	435	35296	4
20862	947	300	439	17010	5
20863	947	300	450	15547	4
20864	947	300	455	36240	5
20865	947	300	464	40721	5
20866	947	300	489	43554	5
20867	947	300	508	36126	2
20868	947	300	510	23776	3
20869	947	300	511	41145	4
20870	947	300	518	46422	5
20871	947	300	542	37782	4
20872	947	300	569	36490	2
20873	947	300	572	18053	4
20874	947	300	587	37897	4
20875	947	300	588	11263	4
20876	947	300	599	18179	3
20877	948	571	55	30681	4
20878	948	571	58	5885	5
20879	948	571	77	17566	3
20880	948	571	97	30233	2
20881	948	571	159	51166	5
20882	948	571	178	13776	4
20883	948	571	202	30184	5
20884	948	571	258	8959	3
20885	948	571	326	22368	4
20886	948	571	329	11317	3
20887	948	571	340	52583	5
20888	948	571	378	22313	5
20889	948	571	570	8388	3
20890	948	571	579	26482	2
20891	948	571	587	37897	5
20892	949	2176	36	43602	4
20893	949	2176	68	40126	5
20894	949	2176	71	21713	5
20895	949	2176	87	24326	4
20896	949	2176	155	25182	5
20897	949	2176	184	15318	4
20898	949	2176	263	17832	5
20899	949	2176	270	27900	5
20900	949	2176	322	22243	4
20901	949	2176	449	5912	4
20902	950	2849	12	6630	4
20903	951	4125	93	37284	4
20904	951	4125	333	41318	4
20905	951	4125	519	9384	4
20906	952	3330	55	30681	3
20907	952	3330	77	17566	3
20908	952	3330	240	30879	4
20909	952	3330	254	13000	4
20910	952	3330	374	18767	3
20911	953	1955	38	32745	3
20912	953	1955	120	23603	1
20913	953	1955	177	17105	3
20914	953	1955	419	44617	4
20915	953	1955	566	8833	4
20916	953	1955	606	8178	5
20917	954	1127	62	11691	5
20918	954	1127	74	10402	3
20919	954	1127	96	12476	4
20920	954	1127	111	31001	5
20921	954	1127	194	14936	4
20922	954	1127	205	10792	5
20923	954	1127	220	15494	4
20924	954	1127	399	15501	5
20925	954	1127	429	46147	5
20926	954	1127	548	31941	5
20927	954	1127	595	50399	3
20928	954	1127	601	50342	4
20929	955	4542	120	23603	3
20930	956	1142	61	11285	4
20931	956	1142	92	11272	5
20932	956	1142	98	10111	5
20933	956	1142	127	951	5
20934	956	1142	134	47476	3
20935	956	1142	153	17228	5
20936	956	1142	170	10907	5
20937	956	1142	238	8454	5
20938	956	1142	268	51762	5
20939	956	1142	321	20059	5
20940	956	1142	423	18240	3
20941	956	1142	428	46977	3
20942	956	1142	431	23768	4
20943	956	1142	448	37746	3
20944	956	1142	507	50610	3
20945	956	1142	513	20949	3
20946	956	1142	521	40840	2
20947	956	1142	525	37855	5
20948	956	1142	553	13603	3
20949	957	3149	67	18031	5
20950	957	3149	272	9804	1
20951	957	3149	305	6025	5
20952	957	3149	451	14177	4
20953	957	3149	475	8302	4
20954	957	3149	512	27585	3
20955	958	2673	62	11691	5
20956	958	2673	172	28824	3
20957	958	2673	287	15748	4
20958	958	2673	338	314	5
20959	958	2673	416	9843	5
20960	959	155	1	30944	5
20961	959	155	2	45554	4
20962	959	155	3	12381	5
20963	959	155	5	12874	4
20964	959	155	7	53292	5
20965	959	155	9	14372	5
20966	959	155	10	24499	3
20967	959	155	13	28158	5
20968	959	155	16	12946	5
20969	959	155	17	37834	5
20970	959	155	21	32055	3
20971	959	155	26	3739	5
20972	959	155	27	8484	4
20973	959	155	30	48482	3
20974	959	155	31	32305	5
20975	959	155	35	13794	1
20976	959	155	36	43602	4
20977	959	155	37	14192	5
20978	959	155	42	46139	5
20979	959	155	44	17643	5
20980	959	155	45	2487	3
20981	959	155	46	7001	4
20982	959	155	47	10146	4
20983	959	155	50	21217	4
20984	959	155	53	21228	5
20985	959	155	56	12471	5
20986	959	155	61	11285	2
20987	959	155	62	11691	4
20988	959	155	66	9011	3
20989	959	155	70	26718	3
20990	959	155	74	10402	4
20991	959	155	75	18361	5
20992	959	155	76	11999	3
20993	959	155	78	36099	5
20994	959	155	83	1185	2
20995	959	155	85	3922	5
20996	959	155	88	16569	5
20997	959	155	91	40490	5
20998	959	155	93	37284	4
20999	959	155	94	5272	3
21000	959	155	95	8167	4
21001	959	155	96	12476	5
21002	959	155	101	13879	4
21003	959	155	104	30283	5
21004	959	155	105	9668	5
21005	959	155	106	33697	5
21006	959	155	107	11854	4
21007	959	155	112	18100	2
21008	959	155	114	12466	5
21009	959	155	119	15020	3
21010	959	155	123	9125	3
21011	959	155	124	49298	5
21012	959	155	127	951	3
21013	959	155	134	47476	4
21014	959	155	138	15935	1
21015	959	155	139	2324	4
21016	959	155	140	36308	5
21017	959	155	141	33864	4
21018	959	155	142	11408	2
21019	959	155	144	40251	3
21020	959	155	146	37690	4
21021	959	155	149	51838	4
21022	959	155	151	9771	5
21023	959	155	156	46421	5
21024	959	155	157	51460	4
21025	959	155	160	12361	4
21026	959	155	161	51480	1
21027	959	155	165	32635	3
21028	959	155	171	8669	4
21029	959	155	172	28824	3
21030	959	155	173	13925	3
21031	959	155	183	6634	4
21032	959	155	193	1456	5
21033	959	155	194	14936	5
21034	959	155	196	3827	5
21035	959	155	199	9382	5
21036	959	155	200	50133	5
21037	959	155	201	13112	4
21038	959	155	205	10792	5
21039	959	155	209	22164	4
21040	959	155	210	31198	4
21041	959	155	219	32033	5
21042	959	155	220	15494	3
21043	959	155	222	49830	5
21044	959	155	223	1169	3
21045	959	155	229	6063	3
21046	959	155	232	14136	5
21047	959	155	233	10246	4
21048	959	155	238	8454	5
21049	959	155	241	20406	4
21050	959	155	242	20076	3
21051	959	155	243	38067	5
21052	959	155	246	13189	4
21053	959	155	247	4147	3
21054	959	155	249	2066	3
21055	959	155	250	28831	5
21056	959	155	251	16576	5
21057	959	155	262	26146	5
21058	959	155	263	17832	4
21059	959	155	267	2838	2
21060	959	155	271	2171	5
21061	959	155	278	11911	5
21062	959	155	279	33207	3
21063	959	155	284	44650	4
21064	959	155	290	3050	4
21065	959	155	294	7955	5
21066	959	155	301	9165	5
21067	959	155	304	29819	1
21068	959	155	305	6025	5
21069	959	155	308	3263	4
21070	959	155	317	10297	4
21071	959	155	318	17222	5
21072	959	155	319	8569	5
21073	959	155	320	14411	3
21074	959	155	321	20059	5
21075	959	155	327	18550	5
21076	959	155	328	20332	3
21077	959	155	332	3114	5
21078	959	155	333	41318	4
21079	959	155	337	8519	5
21080	959	155	342	33455	5
21081	959	155	346	35259	5
21082	959	155	348	3246	3
21083	959	155	355	27934	5
21084	959	155	357	36002	5
21085	959	155	362	30236	3
21086	959	155	368	11191	4
21087	959	155	371	11588	5
21088	959	155	376	41113	5
21089	959	155	380	43039	4
21090	959	155	382	24441	5
21091	959	155	384	41926	4
21092	959	155	385	40819	5
21093	959	155	386	26750	4
21094	959	155	388	19510	4
21095	959	155	392	25327	4
21096	959	155	394	25415	5
21097	959	155	397	9474	5
21098	959	155	398	9919	4
21099	959	155	399	15501	5
21100	959	155	402	439	4
21101	959	155	407	23874	3
21102	959	155	410	41228	5
21103	959	155	413	9722	4
21104	959	155	420	588	4
21105	959	155	423	18240	3
21106	959	155	432	10087	5
21107	959	155	433	40884	5
21108	959	155	435	35296	5
21109	959	155	437	49514	3
21110	959	155	441	12840	2
21111	959	155	446	40317	5
21112	959	155	463	12156	5
21113	959	155	464	40721	5
21114	959	155	467	34404	5
21115	959	155	468	33633	5
21116	959	155	478	40961	4
21117	959	155	481	12761	5
21118	959	155	485	45269	5
21119	959	155	489	43554	5
21120	959	155	491	6596	3
21121	959	155	496	7999	4
21122	959	155	498	13134	4
21123	959	155	500	7523	4
21124	959	155	501	25278	5
21125	959	155	507	50610	4
21126	959	155	514	13197	5
21127	959	155	518	46422	5
21128	959	155	519	9384	3
21129	959	155	520	13378	5
21130	959	155	521	40840	4
21131	959	155	522	3222	3
21132	959	155	528	36883	5
21133	959	155	530	42568	4
21134	959	155	538	9257	4
21135	959	155	547	43418	5
21136	959	155	550	10110	5
21137	959	155	553	13603	5
21138	959	155	554	41963	5
21139	959	155	556	43397	5
21140	959	155	557	7065	5
21141	959	155	559	27160	4
21142	959	155	561	43384	5
21143	959	155	571	43325	4
21144	959	155	578	12334	4
21145	959	155	581	9357	5
21146	959	155	583	29031	5
21147	959	155	584	41733	4
21148	959	155	586	21237	5
21149	959	155	589	32916	4
21150	959	155	591	10120	3
21151	959	155	598	19138	5
21152	959	155	601	50342	5
21153	959	155	602	274	5
21154	959	155	604	52965	4
21155	959	155	605	30561	5
21156	959	155	606	8178	4
21157	959	155	607	30411	3
21158	960	1156	11	19729	4
21159	960	1156	53	21228	4
21160	960	1156	62	11691	3
21161	960	1156	87	24326	4
21162	960	1156	111	31001	5
21163	960	1156	119	15020	4
21164	960	1156	128	6252	4
21165	960	1156	143	23303	3
21166	960	1156	185	17883	5
21167	960	1156	204	14546	3
21168	960	1156	227	26496	3
21169	960	1156	232	14136	3
21170	960	1156	250	28831	3
21171	960	1156	279	33207	4
21172	960	1156	284	44650	3
21173	960	1156	306	40468	5
21174	960	1156	319	8569	3
21175	960	1156	322	22243	4
21176	960	1156	359	25938	5
21177	960	1156	438	12623	4
21178	960	1156	461	15194	3
21179	960	1156	494	33069	4
21180	960	1156	510	23776	3
21181	960	1156	528	36883	3
21182	960	1156	545	18957	4
21183	960	1156	546	17359	4
21184	961	2792	122	20782	4
21185	961	2792	445	2077	3
21186	961	2792	595	50399	4
21187	962	2761	94	5272	3
21188	962	2761	106	33697	5
21189	962	2761	114	12466	3
21190	962	2761	120	23603	3
21191	962	2761	122	20782	4
21192	962	2761	260	41577	4
21193	962	2761	300	11836	4
21194	962	2761	474	34703	1
21195	962	2761	499	41534	2
21196	962	2761	509	27448	1
21197	962	2761	518	46422	5
21198	962	2761	564	18620	3
21199	963	137	4	38798	5
21200	963	137	8	6342	4
21201	963	137	13	28158	3
21202	963	137	17	37834	3
21203	963	137	25	50999	5
21204	963	137	29	53293	5
21205	963	137	36	43602	5
21206	963	137	43	25164	4
21207	963	137	49	10509	2
21208	963	137	58	5885	4
21209	963	137	61	11285	5
21210	963	137	63	36695	4
21211	963	137	65	10610	2
21212	963	137	68	40126	5
21213	963	137	75	18361	5
21214	963	137	78	36099	5
21215	963	137	87	24326	5
21216	963	137	89	42404	2
21217	963	137	94	5272	5
21218	963	137	101	13879	3
21219	963	137	122	20782	4
21220	963	137	132	10944	3
21221	963	137	133	33872	4
21222	963	137	138	15935	5
21223	963	137	140	36308	3
21224	963	137	141	33864	4
21225	963	137	144	40251	3
21226	963	137	146	37690	2
21227	963	137	152	19191	3
21228	963	137	164	725	1
21229	963	137	167	8909	4
21230	963	137	169	32592	5
21231	963	137	182	11527	5
21232	963	137	190	14222	4
21233	963	137	197	13282	3
21234	963	137	207	22602	4
21235	963	137	208	50101	5
21236	963	137	217	47730	5
21237	963	137	218	8370	1
21238	963	137	219	32033	4
21239	963	137	222	49830	5
21240	963	137	225	1136	3
21241	963	137	228	31760	4
21242	963	137	232	14136	2
21243	963	137	236	13274	5
21244	963	137	237	1296	4
21245	963	137	240	30879	2
21246	963	137	248	22572	4
21247	963	137	252	19668	4
21248	963	137	253	23497	5
21249	963	137	254	13000	4
21250	963	137	256	11945	4
21251	963	137	257	50096	5
21252	963	137	261	12474	4
21253	963	137	262	26146	5
21254	963	137	268	51762	5
21255	963	137	269	47018	4
21256	963	137	273	26053	3
21257	963	137	274	8612	4
21258	963	137	282	3662	4
21259	963	137	285	3688	4
21260	963	137	287	15748	1
21261	963	137	296	50102	5
21262	963	137	297	26398	4
21263	963	137	299	29123	2
21264	963	137	313	42574	4
21265	963	137	320	14411	4
21266	963	137	321	20059	5
21267	963	137	325	14575	5
21268	963	137	327	18550	5
21269	963	137	328	20332	1
21270	963	137	329	11317	5
21271	963	137	331	37393	5
21272	963	137	334	40167	5
21273	963	137	343	44305	1
21274	963	137	352	40115	3
21275	963	137	353	5152	4
21276	963	137	364	6323	1
21277	963	137	365	21728	4
21278	963	137	368	11191	5
21279	963	137	377	9195	4
21280	963	137	379	39379	5
21281	963	137	387	6247	2
21282	963	137	390	5487	5
21283	963	137	396	10727	5
21284	963	137	404	21543	4
21285	963	137	408	37153	4
21286	963	137	412	15082	5
21287	963	137	413	9722	3
21288	963	137	418	30833	5
21289	963	137	420	588	4
21290	963	137	424	44023	5
21291	963	137	426	43949	4
21292	963	137	429	46147	5
21293	963	137	437	49514	5
21294	963	137	439	17010	4
21295	963	137	452	28540	5
21296	963	137	457	35	5
21297	963	137	464	40721	5
21298	963	137	477	7152	5
21299	963	137	484	35866	3
21300	963	137	487	4061	5
21301	963	137	500	7523	5
21302	963	137	506	6567	2
21303	963	137	511	41145	5
21304	963	137	514	13197	2
21305	963	137	523	9399	4
21306	963	137	524	41435	5
21307	963	137	536	20074	2
21308	963	137	541	11214	4
21309	963	137	546	17359	5
21310	963	137	547	43418	5
21311	963	137	549	14599	5
21312	963	137	552	46479	5
21313	963	137	556	43397	5
21314	963	137	558	52740	4
21315	963	137	561	43384	5
21316	963	137	562	2665	5
21317	963	137	563	43176	5
21318	963	137	564	18620	3
21319	963	137	577	53245	2
21320	963	137	578	12334	5
21321	963	137	579	26482	4
21322	963	137	593	13019	3
21323	963	137	598	19138	4
21324	964	1077	96	12476	4
21325	964	1077	126	49288	5
21326	964	1077	147	49297	5
21327	964	1077	148	49289	5
21328	964	1077	150	49295	5
21329	964	1077	151	9771	4
21330	964	1077	187	50104	5
21331	964	1077	189	36664	4
21332	964	1077	200	50133	5
21333	964	1077	208	50101	5
21334	964	1077	257	50096	5
21335	964	1077	296	50102	5
21336	964	1077	431	23768	3
21337	964	1077	526	11837	4
21338	964	1077	595	50399	4
21339	965	2543	3	12381	1
21340	965	2543	100	18798	3
21341	965	2543	188	3641	1
21342	965	2543	238	8454	5
21343	965	2543	292	26942	4
21344	965	2543	315	4821	4
21345	965	2543	446	40317	3
21346	965	2543	573	5574	4
21347	966	463	4	38798	5
21348	966	463	9	14372	4
21349	966	463	25	50999	5
21350	966	463	42	46139	5
21351	966	463	43	25164	3
21352	966	463	58	5885	4
21353	966	463	61	11285	5
21354	966	463	63	36695	3
21355	966	463	70	26718	3
21356	966	463	87	24326	4
21357	966	463	90	10335	4
21358	966	463	94	5272	5
21359	966	463	122	20782	3
21360	966	463	169	32592	5
21361	966	463	171	8669	4
21362	966	463	182	11527	4
21363	966	463	218	8370	1
21364	966	463	232	14136	2
21365	966	463	248	22572	3
21366	966	463	252	19668	4
21367	966	463	254	13000	4
21368	966	463	262	26146	5
21369	966	463	268	51762	5
21370	966	463	320	14411	4
21371	966	463	321	20059	4
21372	966	463	325	14575	4
21373	966	463	334	40167	5
21374	966	463	353	5152	4
21375	966	463	368	11191	5
21376	966	463	377	9195	3
21377	966	463	385	40819	4
21378	966	463	390	5487	5
21379	966	463	408	37153	4
21380	966	463	412	15082	5
21381	966	463	418	30833	4
21382	966	463	429	46147	5
21383	966	463	437	49514	5
21384	966	463	452	28540	5
21385	966	463	457	35	3
21386	966	463	464	40721	5
21387	966	463	477	7152	4
21388	966	463	487	4061	5
21389	966	463	497	16081	4
21390	966	463	503	27125	5
21391	966	463	506	6567	2
21392	966	463	511	41145	4
21393	966	463	523	9399	4
21394	966	463	549	14599	4
21395	966	463	552	46479	5
21396	966	463	558	52740	4
21397	966	463	562	2665	4
21398	966	463	578	12334	4
21399	966	463	593	13019	3
21400	967	5511	332	3114	4
21401	967	5511	474	34703	4
21402	968	2905	167	8909	5
21403	968	2905	206	5379	4
21404	968	2905	315	4821	3
21405	969	2042	152	19191	4
21406	969	2042	219	32033	4
21407	969	2042	302	13163	5
21408	969	2042	320	14411	3
21409	969	2042	425	17665	2
21410	969	2042	576	18199	3
21411	970	1853	85	3922	5
21412	970	1853	118	1952	3
21413	970	1853	135	5645	5
21414	970	1853	161	51480	2
21415	970	1853	175	8340	5
21416	970	1853	328	20332	4
21417	970	1853	334	40167	2
21418	970	1853	519	9384	4
21419	970	1853	602	274	4
21420	971	1595	62	11691	4
21421	971	1595	128	6252	3
21422	971	1595	276	41282	5
21423	971	1595	308	3263	5
21424	971	1595	318	17222	4
21425	971	1595	349	35568	5
21426	971	1595	350	41402	4
21427	971	1595	402	439	4
21428	971	1595	470	11810	4
21429	971	1595	472	24962	5
21430	971	1595	473	15522	4
21431	972	2536	62	11691	5
21432	972	2536	234	33357	2
21433	972	2536	291	16177	5
21434	972	2536	293	45493	4
21435	972	2536	429	46147	4
21436	972	2536	448	37746	3
21437	972	2536	482	48809	4
21438	972	2536	520	13378	5
21439	973	4439	531	19984	5
21440	974	335	1	30944	3
